_id,ano,almacenamiento,marca,pantalla_in,pantalla_tipo,velocidad_cpu_ghz,ram,grosor,peso,ancho_px,alto_px,bateria,promedio_valoraciones,precio_anterior,precio_actual
B0D8TCWWMK,2024.0,128.0,oscal,6.75,lcd,2.0,8.0,0.9100000000000001,214.0,1280.0,720.0,6000.0,7.173913043478251,239.99,99.98999999999998
B0CQJRHSDR,2024.0,256.0,xiaomi,6.67,amoled,3.1000000000000005,8.0,2.57,254.42,707.0,384.0,5000.0,1.190476190476204,199.99,237.0
B0DL8VX17R,2024.0,128.0,xiaomi,6.88,amoled,0.0,8.0,2.57,254.42,1080.0,2400.0,5000.0,2.9787234042553052,129.0,119.0
B09C1X76CG,2024.0,128.0,panasonic,5.0,lcd,1.2000000000000002,1.0,60.0,290.0,400.0,240.0,1.0,29.72972972972974,569.99,52.70000000000002
B0CQKDDCVK,2024.0,256.0,xiaomi,6.67,amoled,12.3,8.0,1.27,174.5,1080.0,2340.0,5000.0,175.12820512820514,181.52,154.98
B09Q4DRPZM,2024.0,256.0,samsung,6.6,superamoled,2.6000000000000005,12.0,0.76,195.0,1080.0,2400.0,4500.0,153.48837209302326,519.99,499.99
B0D95CN6WH,2024.0,128.0,msmga,5.0,lcd,1.2999999999999998,1.0,2.57,254.42,1080.0,2400.0,3000.0,29.444444444444457,59.99000000000001,57.99000000000001
B0D2HQ626M,2024.0,256.0,oukitel,6.6,lcd,2.0,24.0,1.49,360.0,1920.0,1080.0,11000.0,90.88888888888889,199.99,325.99
B0BXSMBVJF,2024.0,128.0,zte,6.56,lcd,1.6000000000000005,4.0,2.57,254.42,720.0,1600.0,5130.0,6.176470588235304,179.0,128.48
B0C9TW6KQH,2024.0,256.0,asus,5.9,amoled,3.2,8.0,28.0,172.0,2400.0,1080.0,4300.0,48.44444444444446,699.99,599.0
B0CCYT8Q2X,2024.0,256.0,motorola,6.67,amoled,3.3999999999999995,12.0,0.76,160.0,1080.0,2400.0,5000.0,602.8888888888889,299.0,289.73
B0CPXX34K2,2024.0,256.0,xiaomi,6.67,amoled,2.3999999999999995,12.0,1.0,500.0,2712.0,1220.0,5000.0,70.22727272727272,329.3,260.0
B0DFGHQSXC,2024.0,256.0,oppo,6.7,lcd,8.0,8.0,0.77,186.0,1604.0,720.0,5100.0,66.22222222222221,179.0,169.0
B0CX1J157Y,2022.0,128.0,xiaomi,0.3899999999999997,lcd,15.799999999999997,6.0,5.0,400.0,1334.0,720.0,5000.0,1.5789473684210122,152.64999999999998,131.45
B0DPHSL9FP,2024.0,256.0,xiaomi,6.67,oled,3.0,8.0,2.57,254.42,1080.0,2400.0,5000.0,6.428571428571416,299.0,204.9
B09MJMBS9X,2024.0,256.0,apple,6.1,oled,2.3999999999999995,8.0,2.57,254.42,1080.0,2400.0,3000.0,3198.2857142857138,499.99,308.7
B0DFMP95HF,2024.0,256.0,xiaomi,6.88,lcd,2.0,8.0,2.57,254.42,1640.0,720.0,5000.0,23.48837209302326,179.9,144.98
B0948CVYTX,2024.0,256.0,samsung,6.2,amoled,3.3999999999999995,8.0,0.79,169.0,1080.0,2400.0,4000.0,2.6190476190476204,301.99,301.99
B0DR8X2Y1Z,2025.0,64.0,oscal,6.56,lcd,4.3,4.0,2.57,254.42,1080.0,2400.0,5000.0,18.181818181818187,329.99,79.98999999999998
B0D5YN21S1,2024.0,256.0,doogee,6.56,oled,14.1,16.0,1.07,240.0,1080.0,2400.0,5150.0,20.909090909090907,199.99,149.99
B0D6VX68ZJ,2024.0,64.0,oukitel,6.6,lcd,1.6000000000000005,8.0,2.57,254.42,720.0,1612.0,4300.0,195.3658536585366,239.99,99.98999999999998
B0CTHWKD95,2024.0,128.0,motorola,6.6,lcd,2.0,6.0,0.8,370.0,2400.0,1080.0,5000.0,3.414634146341456,199.99,229.0
B0CR1F2812,2024.0,512.0,xiaomi,6.67,amoled,2.2,12.0,6.0,500.0,2340.0,1080.0,5000.0,9.111111111111086,216.93,191.0
B0CS3VWCC4,2024.0,256.0,motorola,6.5,lcd,2.2,8.0,0.8,174.0,1080.0,2400.0,5000.0,262.093023255814,179.99,179.99
B0CKZ7Z824,2023.0,512.0,cubot,6.58,ips,2.0,8.0,1.0,217.0,2160.0,1080.0,5200.0,53.88888888888887,179.95,149.99
B0CLV839RH,2023.0,256.0,doogee,4.5,amoled,2.2,8.0,1.27,155.0,960.0,540.0,3000.0,2.564102564102569,165.99,165.99
B0CDGNQH4G,2024.0,128.0,wrtogo,5.0,lcd,1.2000000000000002,1.0,2.57,254.42,1080.0,2400.0,3000.0,54.85714285714285,199.99,56.99000000000001
B0DQTBNBFK,2025.0,64.0,xgody,5.5,lcd,1.5,16.0,2.57,254.42,1080.0,2400.0,2850.0,1.9999999999999716,329.99,64.98999999999998
B0DPHMH6V1,2024.0,256.0,xiaomi,6.67,amoled,3.0,8.0,0.8,190.0,1080.0,2400.0,5000.0,3.94736842105263,250.4,242.1
B0B82BH283,2024.0,128.0,qrzrq,5.0,lcd,1.2000000000000002,1.0,2.57,254.42,720.0,1280.0,2900.0,81.875,199.99,52.99000000000001
B0D86CKH5Z,2024.0,128.0,cuifati,2.5,lcd,1.2000000000000002,16.0,2.57,254.42,320.0,240.0,1000.0,1.3333333333333428,199.99,48.41999999999999
B0DPHN1435,2024.0,256.0,xiaomi,6.67,oled,3.1000000000000005,8.0,8.2,600.0,1080.0,2400.0,5000.0,1.5,247.59,237.78
B0D2QHF5X4,2024.0,256.0,vivo,6.67,amoled,3.1000000000000005,8.0,0.78,185.5,1920.0,1080.0,5000.0,12.325581395348848,199.99,229.0
B0B4PL3FGW,2024.0,128.0,luqeeg,5.0,lcd,2.1000000000000014,32.0,2.57,254.42,1080.0,2400.0,2200.0,20.571428571428584,56.56,56.56
B0DCS7M6DQ,2024.0,64.0,oukitel,6.0,lcd,1.6000000000000005,16.0,1.5,290.0,576.0,1152.0,6300.0,41.05263157894737,129.99,109.99
B0DMF4QFR2,2022.0,256.0,honor,6.78,amoled,3.3999999999999995,8.0,2.57,254.42,1080.0,2400.0,5300.0,0.6521739130434696,199.99,229.0
B0CF9W8XQC,2024.0,128.0,hammer h,6.5,amoled,3.0,6.0,2.0,280.0,1920.0,1080.0,6150.0,10.0,221.81,221.81
B08XBZG7JC,2024.0,128.0,sorandy,5.5,lcd,16.3,1.0,2.57,254.42,1080.0,2400.0,5000.0,6.551724137931046,115.51999999999998,115.52
B0BD5DKTSV,2024.0,128.0,bewinner,2.5,lcd,1.2999999999999998,1.0,2.57,254.42,1080.0,2400.0,5000.0,3.3333333333333144,499.99,112.78000000000002
B0CRF77622,2024.0,256.0,motorola,6.5,lcd,2.8,12.0,0.8,182.0,1080.0,2400.0,5000.0,120.46511627906978,249.0,179.99
B0CBSCBNR7,2024.0,128.0,oppo,6.43,amoled,1.0,8.0,0.79,183.5,1080.0,2400.0,3600.0,99.04761904761905,199.99,185.19
B0DBLWQL1R,2024.0,128.0,umidigi,6.75,lcd,1.6000000000000005,4.0,0.79,189.0,1600.0,720.0,5000.0,96.66666666666666,499.99,124.99
B0CX2G43YF,2024.0,256.0,realme,6.72,lcd,2.8999999999999995,8.0,7.0,180.0,1080.0,2400.0,5000.0,58.33333333333333,192.37,192.37
B0CQT26D35,2024.0,512.0,nubia,6.8,amoled,3.0,16.0,0.8799999999999999,246.0,1080.0,2400.0,6000.0,26.15384615384616,839.0,839.0
B0DJ35H4MF,2024.0,256.0,xiaomi,6.67,amoled,2.3999999999999995,12.0,2.57,254.42,1080.0,2280.0,5000.0,3.809523809523796,487.62,418.0
B0DNDTMWJY,2024.0,128.0,ulefone,6.75,amoled,2.0,8.0,0.9100000000000001,217.0,1080.0,2400.0,6000.0,0.9523809523809632,329.99,135.99
B09QS7K6CP,2024.0,256.0,xiaomi,6.43,lcd,12.3,6.0,60.0,179.0,1080.0,2340.0,5000.0,3821.590909090909,156.99,156.99
B0BFJ8FW3D,2021.0,128.0,xiaomi,6.52,amoled,16.4,2.0,2.57,254.42,1080.0,2400.0,5000.0,6.190476190476176,199.99,129.52
B0CMBMGNF5,2024.0,128.0,xiaomi,6.74,lcd,14.4,8.0,0.81,192.0,1080.0,2400.0,5000.0,26.190476190476204,144.99,139.77
B0DRJR3YRT,2024.0,256.0,realme,6.78,amoled,3.2,12.0,0.8599999999999999,500.0,1080.0,2400.0,5000.0,0.6666666666666288,488.79,488.78999999999996
B0D7HZ6Z8P,2024.0,256.0,oukitel,6.52,lcd,2.0,12.0,1.71,680.0,720.0,1600.0,10600.0,15.121951219512198,199.99,169.99
B0DHGYXQVK,2024.0,64.0,spc,2.8,lcd,1.0,1.0,2.57,254.42,320.0,240.0,1600.0000000000005,3.9130434782608745,69.9,59.99000000000001
B0DNYQMD8X,2024.0,128.0,xiaomi,6.88,lcd,8.0,8.0,2.57,254.42,1640.0,720.0,5160.0,4.468085106382972,131.57,123.19
B0DL2NSH8Z,2024.0,512.0,realme,6.67,lcd,2.6000000000000005,12.0,2.57,254.42,1080.0,2400.0,5000.0,0.5999999999999943,199.99,270.33
B0CMGVXB9V,2024.0,128.0,oukitel,2.36,lcd,2.0,4.0,1.54,580.0,720.0,1440.0,6300.0,279.5238095238095,146.99,118.99
B0D6GMV7XC,2024.0,128.0,doogee,6.56,lcd,1.6000000000000005,9.0,1.1,252.0,1080.0,2400.0,5150.0,9.318181818181813,119.99000000000001,119.99
B0DG2XNT7N,2024.0,128.0,oukitel,6.52,lcd,32.3,16.0,2.57,254.42,576.0,1280.0,4300.0,67.67441860465117,119.99000000000001,89.98999999999998
B0D95DY5QR,2024.0,128.0,msmga,5.0,lcd,1.2999999999999998,1.0,2.57,254.42,1080.0,2400.0,3000.0,29.444444444444457,199.99,57.99000000000001
B0BG5YSRXZ,2024.0,128.0,hyrich,5.0,lcd,1.2000000000000002,1.0,2.57,254.42,720.0,1280.0,3000.0,88.92857142857143,199.99,55.99000000000001
B0CXTCNJM7,2024.0,256.0,el,6.8,lcd,15.5,8.0,2.57,254.42,1080.0,2400.0,5000.0,0.9756097560975547,123.99000000000001,123.99
B0CQJXXLQG,2024.0,256.0,xiaomi,6.67,amoled,2.0,8.0,0.79,188.0,1220.0,2712.0,5000.0,59.77272727272728,286.09,224.35
B0DD7NNBM4,2024.0,256.0,doogee,6.56,lcd,3.1000000000000005,20.0,2.07,269.0,720.0,1612.0,15500.0,3.1818181818182154,289.99,229.99
B0DJQFBMY8,2024.0,256.0,oukitel,6.52,lcd,3.0,24.0,2.57,254.42,1080.0,2400.0,10600.0,9.024390243902445,199.99,209.99
B0DNF2251L,2024.0,128.0,ulefone,6.75,amoled,2.0,8.0,0.9100000000000001,217.0,1080.0,2400.0,6000.0,0.9523809523809632,329.99,135.99
B0D2D2TQ68,2024.0,256.0,honor,6.67,amoled,2.3999999999999995,8.0,2.57,254.42,1080.0,2400.0,4500.0,9.130434782608688,229.0,209.0
B0CL9KJQPY,2013.0,256.0,doogee,6.58,lcd,2.0,12.0,5.7,390.0,1080.0,2408.0,10800.0,14.5,209.99,199.49
B0DHZJW5Z4,2024.0,128.0,xiaomi,6.88,lcd,60.0,4.0,2.57,254.42,2340.0,1080.0,5160.0,52.38095238095238,179.9,118.89
B0CQ2Y672K,2024.0,128.0,tbest,5.0,lcd,1.3999999999999995,1.0,2.57,254.42,1080.0,2400.0,3000.0,19.459459459459424,199.99,62.81
B0CLM9X2PP,2023.0,128.0,xiaomi,6.74,lcd,2.0,4.0,2.57,254.42,1650.0,720.0,5000.0,47.90697674418604,131.79,122.49
B0CT8QRFJ4,2024.0,128.0,hotwav,6.52,oled,2.3999999999999995,4.0,1.3,300.0,1080.0,2400.0,6280.0,18.048780487804862,499.99,119.99
B0D8BR4CDP,2025.0,256.0,doogee,6.72,lcd,2.2,32.0,1.6,364.0,1080.0,2400.0,10100.0,49.30232558139534,379.99,299.99
B0CXHWPMFT,2024.0,128.0,mcmgc,5.0,lcd,1.2000000000000002,1.0,2.57,254.42,1080.0,2400.0,3000.0,44.70588235294119,59.97999999999999,55.99000000000001
B0CY5DH5VG,2024.0,512.0,8849,6.79,lcd,3.1000000000000005,32.0,3.1,696.0,1080.0,2246.0,23800.0,25.27777777777777,199.99,749.99
B09MJR5TDJ,2024.0,256.0,apple,6.1,xdr,2.5,12.0,2.57,254.42,1080.0,2400.0,2815.0,81.89189189189189,499.99,470.0
B0D2DCSTBV,2024.0,256.0,xiaomi,6.79,lcd,2.0,8.0,2.57,254.42,1080.0,2400.0,5000.0,73.80952380952381,199.99,199.9
B097P2RTJ6,2024.0,128.0,honor,6.57,amoled,2.3999999999999995,6.0,7.78,175.0,1080.0,2400.0,4300.0,64.65116279069768,339.0,339.0
B0CVQL4VY3,2024.0,128.0,samsung,6.65,superamoled,3.3999999999999995,6.0,2.57,254.42,1080.0,2400.0,5000.0,10.23809523809524,379.0,289.0
B0CZTTDTC7,2024.0,256.0,realme,6.7,amoled,2.6000000000000005,8.0,4.0,200.0,1080.0,2400.0,5000.0,43.809523809523796,359.99,225.99
B08QXQK357,2024.0,128.0,samsung,6.7,amoled,2.8,8.0,0.78,304.0,1080.0,2400.0,4800.0,11.666666666666629,399.99,389.0
B0D9BKY2K8,2024.0,256.0,doogee,6.56,lcd,14.1,16.0,2.57,254.42,720.0,1612.0,5150.0,7.857142857142861,199.99,149.99
B0DMZ6QMKQ,2025.0,256.0,doogee,6.6,lcd,2.8,8.0,1.58,362.0,1080.0,2400.0,10300.0,16.363636363636374,219.99,169.99
B0CFV2DRV6,2023.0,128.0,oukitel,6.56,lcd,17.9,12.0,0.9199999999999999,199.0,1280.0,720.0,5150.0,442.1951219512196,119.99000000000001,109.99
B0CZ6TM9WF,2024.0,256.0,nubia,6.9,oled,2.3999999999999995,8.0,0.7,209.0,2790.0,1188.0,3290.0,6.969696969696969,199.99,499.0
B0CN11GSWM,2024.0,256.0,doogee,6.52,lcd,1.6000000000000005,4.0,0.9100000000000001,193.0,720.0,1600.0,20.0,83.82352941176471,199.99,89.98999999999998
B0CZXSLK4D,2024.0,256.0,samsung,6.67,superamoled,3.0,8.0,2.57,254.42,2560.0,1440.0,5000.0,13.428571428571445,499.0,379.0
B0D97XZJS6,2024.0,256.0,motorola,6.67,amoled,3.1000000000000005,8.0,2.57,254.42,1080.0,2400.0,5000.0,20.975609756097555,249.0,249.0
B0D4PMXL19,2024.0,256.0,honor,6.7,amoled,3.0,8.0,2.57,254.42,2412.0,1080.0,4500.0,1.3513513513513544,499.99,207.0
B0DRVGLDR9,2025.0,256.0,xiaomi,6.67,amoled,2.5,8.0,0.8399999999999999,190.0,1500.0,750.0,5110.0,0.4444444444444571,243.74,236.7
B0DG2ZTY46,2024.0,128.0,oukitel,6.52,lcd,32.3,16.0,2.57,254.42,1280.0,720.0,4300.0,67.67441860465117,119.99000000000001,89.98999999999998
B0D7V1FCLD,2024.0,256.0,google,6.7,amoled,3.1000000000000005,12.0,0.8500000000000001,210.0,2560.0,1440.0,5060.0,101.6279069767442,1299.0,1079.0
B0D1GB3V2R,2024.0,256.0,motorola,6.67,oled,2.3999999999999995,12.0,0.78,175.0,1080.0,2400.0,5000.0,35.34883720930233,199.99,329.0
B0DFGG8WRX,2024.0,128.0,oppo,6.7,lcd,2.1000000000000014,4.0,0.77,186.0,1080.0,2400.0,5100.0,66.22222222222221,139.0,139.0
B0CP17PN8H,2024.0,128.0,xiaomi,6.74,lcd,15.4,4.0,0.8,192.0,1080.0,2400.0,5000.0,231.42857142857144,130.02,126.0
B0CP18P9W7,2024.0,256.0,redmi,6.74,lcd,2.6000000000000005,8.0,2.57,254.42,1080.0,2400.0,5000.0,321.7073170731708,199.99,69.95000000000002
B0D97XYXVT,2024.0,256.0,motorola,6.67,amoled,3.1000000000000005,8.0,11.420000000000002,340.0,1080.0,2160.0,5000.0,20.975609756097555,249.0,249.0
B0DQTBFSW9,2025.0,64.0,xgody,5.5,lcd,1.5,16.0,2.57,254.42,1080.0,2400.0,2850.0,1.9999999999999716,64.99000000000001,64.98999999999998
B0CYJ219D5,2024.0,256.0,realme,6.4,lcd,2.0,8.0,4.0,370.0,1600.0,720.0,5000.0,36.75,199.99,129.97
B0CPPC89D9,2024.0,256.0,honor,6.78,amoled,2.3999999999999995,8.0,2.57,254.42,2652.0,1200.0,5300.0,9.302325581395337,229.9,229.9
B0DKFNHRVQ,2024.0,256.0,oscal,6.56,lcd,2.2,8.0,0.8700000000000001,193.0,1280.0,720.0,5000.0,5.952380952380963,399.0,199.99
B0DJVSDCYB,2025.0,256.0,blackview,6.67,lcd,3.0,18.0,2.57,254.42,1080.0,2400.0,15000.0,7.777777777777743,199.99,209.99
B0CFL7L4QS,2024.0,128.0,ukuu,1.7999999999999998,lcd,0.9000000000000004,32.0,2.57,254.42,1080.0,2400.0,1799.9999999999995,11.621621621621614,39.99000000000001,33.99000000000001
B0DKP53482,2024.0,512.0,xiaomi,6.67,amoled,2.5,12.0,2.57,254.42,1080.0,2400.0,6000.0,58.837209302325604,429.9,399.99
B0CXJDX8XY,2024.0,128.0,google,6.1,amoled,3.2,8.0,0.8900000000000001,187.0,1080.0,2400.0,4404.0,225.7142857142857,549.0,399.0
B0B63GDZ1T,2019.0,256.0,oppo,6.55,amoled,1.0,12.0,2.57,254.42,1080.0,1920.0,5000.0,0.5999999999999943,191.0,191.0
B0D8TDLW99,2024.0,128.0,oscal,6.52,lcd,1.6000000000000005,4.0,0.9300000000000002,192.0,1280.0,720.0,4700.0,47.27272727272728,89.99000000000001,89.98999999999998
B0D97XX8Z4,2024.0,64.0,motorola,6.56,lcd,2.8999999999999995,4.0,2.57,254.42,1600.0,720.0,5000.0,21.24999999999997,109.0,69.0
B0CY4ZH6VD,2024.0,128.0,doogee,6.56,lcd,1.6000000000000005,9.0,0.8599999999999999,186.0,720.0,1600.0,5150.0,14.871794871794862,129.99,89.98999999999998
B0DG6DR296,2024.0,256.0,xiaomi,6.88,lcd,14.1,8.0,2.57,254.42,1080.0,2400.0,5160.0,60.23809523809523,169.9,149.99
B0DJQDMYHD,2024.0,256.0,doogee,6.56,lcd,16.3,4.0,0.8599999999999999,186.0,1080.0,2400.0,5150.0,8.666666666666657,149.99,119.99
B0CJFMQTY5,2023.0,64.0,zokoe,3.0,lcd,1.2999999999999998,3.0,1.25,84.0,480.0,853.9999999999999,3.0,22.35294117647058,499.99,79.98999999999998
B0DLGW384T,2024.0,512.0,xiaomi,6.67,amoled,3.3999999999999995,12.0,2.57,254.42,1500.0,750.0,5000.0,2.6190476190476204,349.9,299.9
B0DCC3FQJ3,2024.0,256.0,oppo,6.7,lcd,1.0,8.0,0.77,186.0,1280.0,720.0,5100.0,18.85714285714286,249.0,229.0
B0DP72PCZ3,2024.0,128.0,shieldon,6.3,lcd,0.5,32.0,1.7,85.0,1080.0,2400.0,800.0,6.5116279069767415,37.99000000000001,37.99000000000001
B0DNK3Y6HK,2024.0,128.0,samsung,2.64,lcd,2.8,8.0,2.57,254.42,2400.0,1080.0,5000.0,1.3888888888888857,199.0,179.0
B0BZJK1ZTY,2024.0,128.0,google,6.1,amoled,3.1000000000000005,8.0,0.8999999999999999,194.0,1080.0,2400.0,5000.0,242.43902439024396,199.99,259.0
B0DJW4XKNW,2024.0,128.0,ulefone,6.56,lcd,4.3,6.0,0.8599999999999999,192.0,1280.0,1080.0,5000.0,10.93023255813955,399.0,79.98999999999998
B0CLQV32XM,2022.0,128.0,blackview,6.5,amoled,2.0,8.0,0.8999999999999999,184.0,1080.0,2400.0,5180.0,16.82926829268291,199.99,119.99
B0DG64KMM6,2024.0,256.0,xiaomi,6.88,lcd,14.1,8.0,2.57,254.42,1080.0,2400.0,5160.0,60.23809523809523,169.9,149.99
B0BW67W2YP,2024.0,256.0,xiaomi,6.67,lcd,3.0,8.0,2.57,254.42,1080.0,2400.0,5000.0,221.33333333333331,234.92,208.98
B0DRCZ7YL2,2025.0,256.0,xiaomi,6.67,amoled,2.8999999999999995,8.0,2.57,254.42,1080.0,2400.0,5500.0,2.040816326530603,186.0,175.88
B0DHGGKJFJ,2024.0,256.0,orico,6.67,amoled,3.1000000000000005,8.0,1.1,53.0,1080.0,2400.0,5000.0,37.44186046511629,129.99,229.99
B0DDTRLXM6,2024.0,512.0,doogee,6.78,lcd,2.5,12.0,1.58,383.0,1080.0,2400.0,8680.0,7.083333333333343,569.99,399.99
B0CN2TJYL6,2024.0,128.0,doogee,5.58,lcd,1.7999999999999998,8.0,2.57,254.42,1440.0,720.0,6300.0,55.8974358974359,149.99,118.99
B0CXHC9B82,2024.0,128.0,mcmgc,5.0,lcd,1.2000000000000002,1.0,2.57,254.42,1080.0,2400.0,3000.0,44.70588235294119,59.99000000000001,56.99000000000001
B0CF2PV74C,2023.0,256.0,motorola,6.5,lcd,2.2,8.0,0.8,174.0,1080.0,2400.0,5000.0,281.55555555555554,199.99,174.0
B0DG2YDL7Y,2024.0,128.0,cubot,6.56,lcd,14.1,16.0,1.28,268.0,720.0,1612.0,5100.0,17.948717948717928,159.99,149.99
B0DG55RN6Q,2024.0,512.0,8849pro,6.79,lcd,3.0,18.0,2.57,254.42,1920.0,1080.0,23800.0,1.0416666666666572,199.99,859.99
B0977N1YK6,2024.0,128.0,apple,5.4,oled,3.1000000000000005,8.0,2.57,254.42,1080.0,2400.0,5000.0,1874.2857142857144,499.99,259.0
B09MJSV5WB,2018.0,128.0,apple,6.1,xdr,3.2,6.0,2.57,254.42,1080.0,2400.0,2815.0,352.85714285714283,499.99,370.0
B0C3BP7QZ5,2024.0,64.0,fockety,1.7999999999999998,lcd,0.0,32.0,2.57,254.42,1080.0,2400.0,800.0,4.358974358974365,54.97999999999999,20.680000000000007
B0D3QCFYP2,2024.0,256.0,ulefone,6.78,lcd,2.0,12.0,0.8799999999999999,211.6,1080.0,2460.0,19.0,17.69230769230768,249.99,179.99
B0BVZQGL7R,2024.0,256.0,motorola,6.5,lcd,2.8999999999999995,4.0,2.57,254.42,1080.0,2400.0,5000.0,193.02325581395348,199.0,199.0
B0CFNVHPR8,2024.0,64.0,akozon,5.0,lcd,1.3999999999999995,1.0,2.57,254.42,1080.0,2400.0,3000.0,19.459459459459424,62.870000000000005,62.870000000000005
B0DHZ44FHF,2024.0,256.0,vivo,6.67,amoled,3.3999999999999995,8.0,0.78,188.0,1080.0,2340.0,5000.0,29.285714285714278,199.99,299.0
B0DPFXGKCD,2025.0,256.0,oscal,6.56,lcd,3.0,8.0,0.8700000000000001,193.0,1080.0,2400.0,5000.0,5.952380952380963,329.99,199.99
B0C5Y53G65,2024.0,256.0,honor,6.7,lcd,2.2,8.0,28.0,179.0,1080.0,2388.0,4500.0,114.04761904761904,299.0,199.4
B0D8W44V1D,2024.0,512.0,honor,6.7,oled,3.0,12.0,2.57,254.42,1080.0,2400.0,5200.0,1.1999999999999602,199.99,375.0
B0CPXZ9F5V,2024.0,512.0,xiaomi,6.67,amoled,0.0,12.0,2.57,254.42,1920.0,1080.0,5000.0,106.9047619047619,199.99,199.9
B0CPPZRQJK,2024.0,256.0,xiaomi,6.67,oled,3.3,8.0,0.8900000000000001,204.8,1080.0,2400.0,5000.0,173.33333333333334,449.0,282.0
B0CP44JVQF,2024.0,128.0,samsung,6.7,amoled,1.7999999999999998,4.0,1.2,270.0,720.0,1600.0,3600.0,10.714285714285722,149.99,134.9
B0D5H81PTY,2024.0,128.0,cubot,6.56,lcd,4.3,4.0,2.57,254.42,1080.0,2400.0,5100.0,10.5263157894737,199.99,79.98999999999998
B0C6K9BCXF,2024.0,128.0,vivo,6.68,lcd,14.4,4.0,0.8,199.0,1080.0,2400.0,6000.0,23.720930232558146,89.99000000000001,139.0
B0CP2FGY64,2024.0,512.0,asus,6.78,amoled,3.2,16.0,0.9100000000000001,225.0,2400.0,1080.0,5500.0,28.5,1229.99,976.6
B0DCNS8NJM,2025.0,256.0,doogee,6.56,lcd,2.3999999999999995,16.0,6.0,343.0,1920.0,1080.0,10400.0,13.777777777777771,329.99,319.99
B08WWHJFLR,2024.0,128.0,samsung,6.5,superamoled,2.3,6.0,0.8399999999999999,187.0,1080.0,2400.0,4500.0,1287.0454545454545,349.0,278.99
B0DKT15QW9,2025.0,128.0,oukitel,6.67,lcd,1.6000000000000005,16.0,0.8700000000000001,199.0,720.0,1600.0,5150.0,20.232558139534888,199.99,99.98999999999998
B08XYN28KT,2024.0,128.0,gegong,5.8,lcd,0.5,4.0,2.57,254.42,1920.0,1080.0,4000.0,7.599999999999994,36.99000000000001,36.99000000000001
B0CMJKP1HM,2024.0,256.0,xiaomi,6.67,amoled,2.3999999999999995,12.0,2.57,254.42,1080.0,2400.0,5100.0,592.2222222222222,199.99,286.83
B0CTHYFRHH,2024.0,256.0,realme,6.67,amoled,2.3999999999999995,8.0,2.57,254.42,1080.0,2400.0,5000.0,226.74418604651163,320.0,320.0
B0D47HKQJM,2024.0,256.0,oneplus,6.67,amoled,3.1000000000000005,8.0,0.81,191.0,1080.0,2400.0,5110.0,27.90697674418604,329.0,236.78
B0BW66P9XN,2024.0,256.0,xiaomi,6.6,lcd,3.0,8.0,2.57,254.42,2400.0,1080.0,5000.0,645.9090909090909,233.17,209.0
B0CT8TCT6F,2024.0,128.0,oppo,6.56,lcd,2.0,4.0,0.8199999999999998,250.0,1080.0,2400.0,5000.0,66.22222222222221,199.99,95.0
B0DM8LHMNL,2024.0,128.0,xiaomi,6.88,lcd,17.5,6.0,2.57,254.42,720.0,1640.0,5160.0,1.2195121951219505,199.99,112.0
B0C6FDCPB1,2024.0,128.0,xiaomi,6.56,lcd,2.0,4.0,0.8199999999999998,198.5,2460.0,1080.0,5000.0,331.1904761904762,108.94999999999999,100.99999999999999
B09MJR298V,2024.0,256.0,apple,6.1,xdr,2.5,12.0,2.57,254.42,1080.0,2400.0,2815.0,302.7027027027027,499.99,473.0
B0CJP4TZBD,2021.0,64.0,xiaomi,6.58,lcd,2.2,4.0,2.57,254.42,1080.0,2400.0,5000.0,0.4444444444444571,193.95,193.95
B0CNK3KJJ3,2023.0,256.0,xiaomi,6.74,lcd,14.9,8.0,2.57,254.42,1080.0,2400.0,5000.0,184.88372093023256,179.0,138.27
B0CGMTH9ZZ,2023.0,128.0,ulefone,5.45,amoled,2.0,3.0,1.43,257.0,720.0,1440.0,4860.0,15.952380952380963,199.99,119.99
B0CTHXXX7V,2024.0,128.0,motorola,6.6,lcd,17.2,6.0,0.8,380.0,2400.0,1080.0,5000.0,3.414634146341456,329.99,113.69
B0DL4831YZ,2024.0,256.0,xiaomi,6.88,lcd,19.4,8.0,0.8199999999999998,200.0,720.0,1640.0,18.0,26.22222222222223,122.22,106.0
B0D8L91CJT,2024.0,128.0,oukitel,6.52,lcd,1.6000000000000005,16.0,1.74,370.0,1280.0,576.0,10600.0,72.14285714285714,199.99,159.99
B0D9LQ7KD5,2024.0,256.0,xiaomi,6.67,amoled,1.2000000000000002,8.0,2.57,254.42,1920.0,1080.0,5030.0,1.5217391304347814,145.99,145.99
B0DGXCJ5BW,2024.0,256.0,blackview,6.78,lcd,2.2,16.0,2.57,254.42,2560.0,1440.0,5000.0,26.585365853658544,199.99,159.99
B0DKP63HXT,2024.0,128.0,xiaomi,6.67,amoled,3.1000000000000005,8.0,2.57,254.42,1080.0,2400.0,5500.0,44.77272727272728,239.9,239.9
B0CTG3JNMF,2024.0,128.0,umidigi,6.53,lcd,2.0,6.0,1.29,510.0,1080.0,1920.0,6000.0,57.36842105263159,169.99,149.99
B0BJFBHBW9,2024.0,128.0,dpofirs,6.7,lcd,3.0,8.0,2.57,254.42,1080.0,2400.0,4000.0,1.190476190476204,549.0,226.42
B0CTMM8S86,2024.0,128.0,umidigi,6.7,lcd,2.8,16.0,0.8,195.0,1080.0,2400.0,5000.0,101.05263157894736,146.99,179.99
