ano,almacenamiento,marca,pantalla_in,pantalla_tipo,velocidad_cpu_ghz,ram,grosor,peso,ancho_px,alto_px,bateria,promedio_valoraciones,precio_anterior,precio_actual,z_score,anomaly,cluster,mahalanobis
2024.0,128.0,xiaomi,6.88,amoled,0.0,8.0,2.57,254.42,1080.0,2400.0,5000.0,2.978723404255319,129.0,119.0,-0.4804317100384909,1,6,1.2932408911785784
2024.0,256.0,xiaomi,6.67,amoled,12.3,8.0,1.27,174.5,1080.0,2340.0,5000.0,175.12820512820514,181.52,154.98,-0.3221354515079993,1,3,1.3718759695592195
2024.0,256.0,samsung,6.6,superamoled,2.6,12.0,0.76,195.0,1080.0,2400.0,4500.0,153.48837209302326,519.99,499.99,1.1957576045121485,1,-1,1.7341819216821364
2024.0,128.0,msmga,5.0,lcd,1.3,1.0,2.57,254.42,1080.0,2400.0,3000.0,29.444444444444443,59.99,57.99,-0.7488490177912783,1,4,1.8591040170405229
2024.0,256.0,oukitel,6.6,lcd,2.0,24.0,1.49,360.0,1920.0,1080.0,11000.0,90.88888888888889,199.99,325.99,0.43023373057369535,1,-1,3.096211192374157
2024.0,128.0,zte,6.56,lcd,1.6,4.0,2.57,254.42,720.0,1600.0,5130.0,6.176470588235294,179.0,128.48,-0.4387238575963269,1,8,1.5068718771503609
2024.0,256.0,motorola,6.67,amoled,3.4,12.0,0.76,160.0,1080.0,2400.0,5000.0,602.8888888888889,299.0,289.73,0.270705594544912,1,-1,1.5870098109799478
2024.0,256.0,xiaomi,6.67,amoled,2.4,12.0,1.0,500.0,2712.0,1220.0,5000.0,70.22727272727272,329.3,260.0,0.13990660160129004,1,-1,3.732060916521486
2024.0,256.0,oppo,6.7,lcd,8.0,8.0,0.77,186.0,1604.0,720.0,5100.0,66.22222222222223,179.0,169.0,-0.26045358534353313,1,-1,2.122278417417156
2024.0,512.0,samsung,6.7,amoled,3.1,12.0,2.57,254.42,1080.0,2400.0,4000.0,1.2,1089.0,1089.0,3.78714390904369,1,-1,4.441972214166946
2024.0,256.0,xiaomi,6.67,oled,3.0,8.0,2.57,254.42,1080.0,2400.0,5000.0,6.428571428571429,299.0,204.9,-0.1025092918125534,1,0,1.0351351041352423
2024.0,256.0,apple,6.1,oled,2.4,8.0,2.57,254.42,1080.0,2400.0,3000.0,3198.285714285714,499.99,308.7,0.3541652950541789,1,-1,5.0188453266929045
2024.0,256.0,oppo,2.63,lcd,3.0,8.0,2.57,254.42,1080.0,2400.0,5000.0,1.0416666666666667,499.99,209.0,-0.0844710855875669,1,-1,2.5597677660120866
2024.0,256.0,xiaomi,6.88,lcd,2.0,8.0,2.57,254.42,1640.0,720.0,5000.0,23.48837209302326,179.9,144.98,-0.3661310764469909,1,7,1.8970505734114438
2024.0,256.0,samsung,6.2,amoled,3.4,8.0,0.79,169.0,1080.0,2400.0,4000.0,2.619047619047619,301.99,301.99,0.3246442307201156,1,-1,1.3992380767502675
2025.0,64.0,oscal,6.56,lcd,4.3,4.0,2.57,254.42,1080.0,2400.0,5000.0,18.18181818181818,329.99,79.99,-0.652058642925497,1,-1,1.9945582004580558
2024.0,256.0,doogee,6.56,oled,14.1,16.0,1.07,240.0,1080.0,2400.0,5150.0,20.909090909090907,199.99,149.99,-0.34408926835255604,1,5,1.3473103228909928
2024.0,64.0,oukitel,6.6,lcd,1.6,8.0,2.57,254.42,720.0,1612.0,4300.0,195.3658536585366,239.99,99.99,-0.564067393047514,1,-1,1.6270874494511067
2024.0,128.0,motorola,6.6,lcd,2.0,6.0,0.8,370.0,2400.0,1080.0,5000.0,3.414634146341464,199.99,229.0,0.0035201642904162164,1,-1,2.732799246271869
2024.0,512.0,xiaomi,6.67,amoled,2.2,12.0,6.0,500.0,2340.0,1080.0,5000.0,9.11111111111111,216.93,191.0,-0.1636632104777517,1,-1,4.176075900061385
2024.0,256.0,motorola,6.5,lcd,2.2,8.0,0.8,174.0,1080.0,2400.0,5000.0,262.093023255814,179.99,179.99,-0.21210239353558136,1,3,1.4199246624396942
2023.0,512.0,cubot,6.58,ips,2.0,8.0,1.0,217.0,2160.0,1080.0,5200.0,53.888888888888886,179.95,149.99,-0.34408926835255604,1,-1,3.299503325395459
2023.0,256.0,doogee,4.5,amoled,2.2,8.0,1.27,155.0,960.0,540.0,3000.0,2.5641025641025643,165.99,165.99,-0.27369626845016953,1,-1,2.7708317304279935
2024.0,128.0,wrtogo,5.0,lcd,1.2,1.0,2.57,254.42,1080.0,2400.0,3000.0,54.85714285714285,199.99,56.99,-0.7532485802851775,1,4,1.76764005805648
2025.0,64.0,xgody,5.5,lcd,1.5,16.0,2.57,254.42,1080.0,2400.0,2850.0,2.0,329.99,64.99,-0.7180520803339844,1,-1,2.3108053509287725
2024.0,256.0,xiaomi,6.67,amoled,2.6,12.0,2.57,254.42,2560.0,1440.0,5000.0,1.6666666666666663,499.99,589.95,1.5915422464633167,1,-1,2.7126763570853596
2024.0,256.0,xiaomi,6.67,amoled,3.0,8.0,0.8,190.0,1080.0,2400.0,5000.0,3.947368421052632,250.4,242.1,0.06115443296049513,1,3,1.2683408379446126
2024.0,128.0,qrzrq,5.0,lcd,1.2,1.0,2.57,254.42,720.0,1280.0,2900.0,81.875,199.99,52.99,-0.770846830260774,1,-1,2.0079968794026604
2024.0,128.0,cuifati,2.5,lcd,1.2,16.0,2.57,254.42,320.0,240.0,1000.0,1.3333333333333333,199.99,48.42,-0.7909528308578934,1,-1,3.8922479358566235
2024.0,256.0,xiaomi,6.67,oled,3.1,8.0,8.2,600.0,1080.0,2400.0,5000.0,1.5,247.59,237.78,0.042148322986850804,1,-1,4.2530653854977185
2024.0,256.0,vivo,6.67,amoled,3.1,8.0,0.78,185.5,1920.0,1080.0,5000.0,12.325581395348838,199.99,229.0,0.0035201642904162164,1,-1,1.928485579891264
2024.0,128.0,luqeeg,5.0,lcd,2.1,32.0,2.57,254.42,1080.0,2400.0,2200.0,20.571428571428573,56.56,56.56,-0.7551403921575541,1,-1,3.2438460206969792
2024.0,64.0,oukitel,6.0,lcd,1.6,16.0,1.5,290.0,576.0,1152.0,6300.0,41.05263157894737,129.99,109.99,-0.5200717681085223,1,-1,2.3461997320971735
2022.0,256.0,honor,6.78,amoled,3.4,8.0,2.57,254.42,1080.0,2400.0,5300.0,0.6521739130434783,199.99,229.0,0.0035201642904162164,1,-1,1.3794326120409737
2024.0,128.0,hammer h,6.5,amoled,3.0,6.0,2.0,280.0,1920.0,1080.0,6150.0,10.0,221.81,221.81,-0.028112690040718702,1,-1,1.8005994526047986
2024.0,128.0,sorandy,5.5,lcd,16.3,1.0,2.57,254.42,1080.0,2400.0,5000.0,6.551724137931035,115.52,115.52,-0.49574218751725996,1,-1,1.6052233833242966
2024.0,128.0,bewinner,2.5,lcd,1.3,1.0,2.57,254.42,1080.0,2400.0,5000.0,3.333333333333333,499.99,112.78,-0.5077969887505436,1,-1,3.060251736105174
2024.0,256.0,motorola,6.5,lcd,2.8,12.0,0.8,182.0,1080.0,2400.0,5000.0,120.46511627906978,249.0,179.99,-0.21210239353558136,1,3,1.3565825073171183
2024.0,128.0,oppo,6.43,amoled,1.0,8.0,0.79,183.5,1080.0,2400.0,3600.0,99.04761904761904,199.99,185.19,-0.1892246685673058,1,2,1.38920912911407
2024.0,128.0,umidigi,6.75,lcd,1.6,4.0,0.79,189.0,1600.0,720.0,5000.0,96.66666666666666,499.99,124.99,-0.45407833070003495,1,-1,2.6646098087833296
2024.0,256.0,realme,6.72,lcd,2.9,8.0,7.0,180.0,1080.0,2400.0,5000.0,58.33333333333333,192.37,192.37,-0.15763580986110984,1,-1,1.7627457324147924
2024.0,64.0,samsung,1.8,lcd,0.0,32.0,2.57,254.42,1080.0,2400.0,1.0,14.25,19.99,19.99,-0.9160323925594462,1,1,4.094474477113222
2024.0,512.0,nubia,6.8,amoled,3.0,16.0,0.88,246.0,1080.0,2400.0,6000.0,26.153846153846157,839.0,839.0,2.687253285568901,1,-1,3.330465941356718
2024.0,256.0,xiaomi,6.67,amoled,2.6,4.0,2.57,254.42,2400.0,1080.0,5000.0,243.40909090909088,559.73,559.73,1.458587467897684,1,-1,2.563894110088204
2024.0,256.0,xiaomi,6.67,amoled,2.4,12.0,2.57,254.42,1080.0,2280.0,5000.0,3.809523809523809,487.62,418.0,0.8350374756373566,1,0,1.2754574641485512
2024.0,128.0,ulefone,6.75,amoled,2.0,8.0,0.91,217.0,1080.0,2400.0,6000.0,0.9523809523809524,329.99,135.99,-0.4056831432671442,1,-1,1.6268159343532382
2021.0,128.0,xiaomi,6.52,amoled,16.4,2.0,2.57,254.42,1080.0,2400.0,5000.0,6.19047619047619,199.99,129.52,-0.4341483126026717,1,-1,1.9670379722239775
2024.0,128.0,xiaomi,6.74,lcd,14.4,8.0,0.81,192.0,1080.0,2400.0,5000.0,26.19047619047619,144.99,139.77,-0.3890527970402054,1,2,1.43777624320913
2024.0,256.0,samsung,6.7,amoled,3.1,12.0,2.57,254.42,1080.0,2400.0,5000.0,182.72727272727272,1159.0,1159.0,4.095113283616631,1,-1,4.810008570010367
2024.0,256.0,realme,6.78,amoled,3.2,12.0,0.86,500.0,1080.0,2400.0,5000.0,0.6666666666666666,488.79,488.79,1.1464825045804778,1,-1,3.1839880043433757
2024.0,256.0,oukitel,6.52,lcd,2.0,12.0,1.71,680.0,720.0,1600.0,10600.0,15.121951219512196,199.99,169.99,-0.2560980184745729,1,-1,4.691118749691582
2024.0,64.0,spc,2.8,lcd,1.0,1.0,2.57,254.42,320.0,240.0,1600.0,3.91304347826087,69.9,59.99,-0.74004989280348,1,-1,3.921160418468637
2024.0,128.0,xiaomi,6.88,lcd,8.0,8.0,2.57,254.42,1640.0,720.0,5160.0,4.468085106382978,131.57,123.19,-0.46199754318905345,1,-1,1.9051862805545932
2024.0,512.0,realme,6.67,lcd,2.6,12.0,2.57,254.42,1080.0,2400.0,5000.0,0.6,199.99,270.33,0.18535408216326824,1,-1,2.5553171488440505
2024.0,128.0,oukitel,2.36,lcd,2.0,4.0,1.54,580.0,720.0,1440.0,6300.0,279.5238095238095,146.99,118.99,-0.4804757056634299,1,-1,4.405167088021403
2024.0,256.0,xiaomi,6.67,amoled,2.4,8.0,0.8,188.5,1080.0,2400.0,5000.0,379.30232558139534,549.0,165.29,-0.276775962195899,1,-1,2.3069797428027767
2024.0,128.0,doogee,6.56,lcd,1.6,9.0,1.1,252.0,1080.0,2400.0,5150.0,9.318181818181817,119.99,119.99,-0.47607614316953073,1,6,1.3079547555408293
2024.0,128.0,oukitel,6.52,lcd,32.3,16.0,2.57,254.42,576.0,1280.0,4300.0,67.67441860465117,119.99,89.99,-0.6080630179865055,1,-1,2.077965238777781
2024.0,128.0,msmga,5.0,lcd,1.3,1.0,2.57,254.42,1080.0,2400.0,3000.0,29.444444444444443,199.99,57.99,-0.7488490177912783,1,4,1.7728120178917026
2024.0,512.0,samsung,6.7,lcd,2.7,8.0,2.57,254.42,1080.0,2400.0,3700.0,21.0,199.99,1329.0,4.843038907579487,1,-1,7.2629169489676615
2024.0,128.0,hyrich,5.0,lcd,1.2,1.0,2.57,254.42,720.0,1280.0,3000.0,88.92857142857143,199.99,55.99,-0.7576481427790767,1,-1,1.9946567714472294
2024.0,256.0,el,6.8,lcd,15.5,8.0,2.57,254.42,1080.0,2400.0,5000.0,0.9756097560975612,123.99,123.99,-0.4584778931939341,1,0,1.2820077276381925
2024.0,256.0,xiaomi,6.67,amoled,2.0,8.0,0.79,188.0,1220.0,2712.0,5000.0,59.77272727272727,286.09,224.35,-0.016937801306214882,1,-1,1.5958883609149117
2024.0,256.0,doogee,6.56,lcd,3.1,20.0,2.07,269.0,720.0,1612.0,15500.0,3.1818181818181817,289.99,229.99,0.00787573115937642,1,-1,4.666533849129872
2024.0,256.0,oukitel,6.52,lcd,3.0,24.0,2.57,254.42,1080.0,2400.0,10600.0,9.02439024390244,199.99,209.99,-0.08011551871860668,1,-1,2.91173901373059
2024.0,128.0,ulefone,6.75,amoled,2.0,8.0,0.91,217.0,1080.0,2400.0,6000.0,0.9523809523809524,329.99,135.99,-0.4056831432671442,1,-1,1.6268159343532382
2024.0,128.0,samsung,6.67,amoled,2.4,6.0,2.57,254.42,1080.0,2340.0,5000.0,235.3658536585366,499.99,254.9,0.11746883288240437,1,-1,1.6989494088534036
2024.0,256.0,honor,6.67,amoled,2.4,8.0,2.57,254.42,1080.0,2400.0,4500.0,9.130434782608695,229.0,209.0,-0.0844710855875669,1,0,1.0521578519228778
2024.0,128.0,google,6.3,amoled,3.0,8.0,0.9,190.0,1080.0,2400.0,5000.0,109.02439024390245,199.99,999.0,3.391183284592766,1,-1,5.512167058460197
2024.0,256.0,realme,6.78,amoled,3.0,12.0,2.57,254.42,1080.0,2340.0,6000.0,18.22222222222222,499.99,719.41,2.161109606923501,1,-1,2.511203346097015
2024.0,128.0,tbest,5.0,lcd,1.4,1.0,2.57,254.42,1080.0,2400.0,3000.0,19.45945945945946,199.99,62.81,-0.7276431265706844,1,4,1.7665414286529997
2023.0,128.0,xiaomi,6.74,lcd,2.0,4.0,2.57,254.42,1650.0,720.0,5000.0,47.906976744186046,131.79,122.49,-0.46507723693478287,1,-1,1.9921744889525559
2024.0,128.0,hotwav,6.52,oled,2.4,4.0,1.3,300.0,1080.0,2400.0,6280.0,18.04878048780488,499.99,119.99,-0.47607614316953073,1,-1,2.399785917008997
2025.0,256.0,doogee,6.72,lcd,2.2,32.0,1.6,364.0,1080.0,2400.0,10100.0,49.30232558139535,379.99,299.99,0.3158451057323173,1,-1,3.206490964010636
2024.0,128.0,mcmgc,5.0,lcd,1.2,1.0,2.57,254.42,1080.0,2400.0,3000.0,44.70588235294118,59.98,55.99,-0.7576481427790767,1,4,1.8555199319045153
2024.0,512.0,honor,6.78,oled,2.6,12.0,2.57,254.42,2700.0,1224.0,5000.0,19.33333333333333,199.99,529.0,1.323388912460163,1,-1,3.8080804139693005
2024.0,256.0,apple,6.1,xdr,2.5,12.0,2.57,254.42,1080.0,2400.0,2815.0,81.89189189189189,499.99,470.0,1.0638147253201127,1,-1,1.778047575543571
2024.0,256.0,xiaomi,6.79,lcd,2.0,8.0,2.57,254.42,1080.0,2400.0,5000.0,73.80952380952381,199.99,199.9,-0.12450710428204918,1,0,1.0492641368680762
2024.0,128.0,honor,6.57,amoled,2.4,6.0,7.78,175.0,1080.0,2400.0,4300.0,64.65116279069768,339.0,339.0,0.4874720386193233,1,-1,2.0316455679311116
2024.0,128.0,samsung,6.65,superamoled,3.4,6.0,2.57,254.42,1080.0,2400.0,5000.0,10.238095238095235,379.0,289.0,0.26749391392436556,1,6,1.3476722557080014
2024.0,256.0,realme,6.7,amoled,2.6,8.0,4.0,200.0,1080.0,2400.0,5000.0,43.80952380952381,359.99,225.99,-0.009722518816220202,1,-1,1.3016602263567403
2024.0,128.0,samsung,6.7,amoled,2.8,8.0,0.78,304.0,1080.0,2400.0,4800.0,11.666666666666666,399.99,389.0,0.7074501633142811,1,-1,1.7150507006655167
2024.0,256.0,doogee,6.56,lcd,14.1,16.0,2.57,254.42,720.0,1612.0,5150.0,7.857142857142857,199.99,149.99,-0.34408926835255604,1,-1,1.5688413756662902
2025.0,256.0,doogee,6.6,lcd,2.8,8.0,1.58,362.0,1080.0,2400.0,10300.0,16.363636363636363,219.99,169.99,-0.2560980184745729,1,-1,2.426097323203603
2023.0,128.0,oukitel,6.56,lcd,17.9,12.0,0.92,199.0,1280.0,720.0,5150.0,442.1951219512196,119.99,109.99,-0.5200717681085223,1,-1,2.1888811394666594
2024.0,256.0,nubia,6.9,oled,2.4,8.0,0.7,209.0,2790.0,1188.0,3290.0,6.96969696969697,199.99,499.0,1.1914020376431884,1,-1,3.5865006007396105
2024.0,256.0,doogee,6.52,lcd,1.6,4.0,0.91,193.0,720.0,1600.0,20.0,83.82352941176471,199.99,89.99,-0.6080630179865055,1,-1,2.6062825192332792
2024.0,256.0,samsung,6.67,superamoled,3.0,8.0,2.57,254.42,2560.0,1440.0,5000.0,13.428571428571429,499.0,379.0,0.6634545383752896,1,-1,2.4486022308550894
2024.0,256.0,motorola,6.67,amoled,3.1,8.0,2.57,254.42,1080.0,2400.0,5000.0,20.97560975609756,249.0,249.0,0.09151141416839932,1,0,0.9815686589914044
2024.0,256.0,honor,6.7,amoled,3.0,8.0,2.57,254.42,2412.0,1080.0,4500.0,1.351351351351351,499.99,207.0,-0.0932702105753652,1,-1,2.567103784619199
2025.0,256.0,xiaomi,6.67,amoled,2.5,8.0,0.84,190.0,1500.0,750.0,5110.0,0.4444444444444444,243.74,236.7,0.03739679549343966,1,-1,2.154415646002582
2024.0,128.0,oukitel,6.52,lcd,32.3,16.0,2.57,254.42,1280.0,720.0,4300.0,67.67441860465117,119.99,89.99,-0.6080630179865055,1,-1,2.066248635204885
2024.0,256.0,motorola,6.67,oled,2.4,12.0,0.78,175.0,1080.0,2400.0,5000.0,35.348837209302324,199.99,329.0,0.44347641368033175,1,3,1.6231246246157571
2024.0,128.0,oppo,6.7,lcd,2.1,4.0,0.77,186.0,1080.0,2400.0,5100.0,66.22222222222223,139.0,139.0,-0.39244046016050776,1,2,1.5672997199394505
2024.0,128.0,xiaomi,6.74,lcd,15.4,4.0,0.8,192.0,1080.0,2400.0,5000.0,231.42857142857144,130.02,126.0,-0.4496347725811968,1,2,1.5206527566338603
2024.0,256.0,redmi,6.74,lcd,2.6,8.0,2.57,254.42,1080.0,2400.0,5000.0,321.7073170731708,199.99,69.95,-0.6962302503642444,1,0,1.3623841415694868
2024.0,256.0,motorola,6.67,amoled,3.1,8.0,11.42,340.0,1080.0,2160.0,5000.0,20.97560975609756,249.0,249.0,0.09151141416839932,1,-1,2.50301774286797
2025.0,64.0,xgody,5.5,lcd,1.5,16.0,2.57,254.42,1080.0,2400.0,2850.0,2.0,64.99,64.99,-0.7180520803339844,1,-1,2.1333095594261513
2024.0,256.0,realme,6.4,lcd,2.0,8.0,4.0,370.0,1600.0,720.0,5000.0,36.75,199.99,129.97,-0.4321685094804172,1,-1,2.19216755567362
2024.0,256.0,honor,6.78,amoled,2.4,8.0,2.57,254.42,2652.0,1200.0,5300.0,9.30232558139535,229.9,229.9,0.007479770534925481,1,-1,2.6782423201776813
2024.0,256.0,oscal,6.56,lcd,2.2,8.0,0.87,193.0,1280.0,720.0,5000.0,5.9523809523809526,399.0,199.99,-0.12411114365759825,1,-1,2.2362386982057543
2025.0,256.0,blackview,6.67,lcd,3.0,18.0,2.57,254.42,1080.0,2400.0,15000.0,7.777777777777778,199.99,209.99,-0.08011551871860668,1,-1,4.348100362755728
2024.0,128.0,ukuu,1.8,lcd,0.9,32.0,2.57,254.42,1080.0,2400.0,1800.0,11.62162162162162,39.99,33.99,-0.854438517644858,1,1,3.718674076502514
2024.0,512.0,xiaomi,6.67,amoled,2.5,12.0,2.57,254.42,1080.0,2400.0,6000.0,58.83720930232558,429.9,399.99,0.7558013551222329,1,-1,2.348012344496472
2024.0,128.0,google,6.1,amoled,3.2,8.0,0.89,187.0,1080.0,2400.0,4404.0,225.7142857142857,549.0,399.0,0.7514457882532727,1,-1,1.942031431637768
2019.0,256.0,oppo,6.55,amoled,1.0,12.0,2.57,254.42,1080.0,1920.0,5000.0,0.6,191.0,191.0,-0.1636632104777517,1,-1,2.694198954691297
2024.0,256.0,motorola,6.67,oled,2.9,12.0,0.86,197.0,2400.0,1080.0,4600.0,25.0,549.0,941.99,3.140364226815575,1,-1,4.165362693026057
2024.0,128.0,oscal,6.52,lcd,1.6,4.0,0.93,192.0,1280.0,720.0,4700.0,47.27272727272727,89.99,89.99,-0.6080630179865055,1,-1,2.1758678428266007
2024.0,64.0,motorola,6.56,lcd,2.9,4.0,2.57,254.42,1600.0,720.0,5000.0,21.25,109.0,69.0,-0.7004098347334486,1,-1,2.0984224534326623
2024.0,128.0,doogee,6.56,lcd,1.6,9.0,0.86,186.0,720.0,1600.0,5150.0,14.871794871794872,129.99,89.99,-0.6080630179865055,1,-1,1.6629479806955578
2024.0,256.0,xiaomi,6.88,lcd,14.1,8.0,2.57,254.42,1080.0,2400.0,5160.0,60.238095238095234,169.9,149.99,-0.34408926835255604,1,0,1.1511311409188543
2024.0,256.0,doogee,6.56,lcd,16.3,4.0,0.86,186.0,1080.0,2400.0,5150.0,8.666666666666666,149.99,119.99,-0.47607614316953073,1,-1,1.599407592286295
2023.0,64.0,zokoe,3.0,lcd,1.3,3.0,1.25,84.0,480.0,854.0,3.0,22.35294117647059,499.99,79.99,-0.652058642925497,1,-1,3.8915847234046868
2024.0,512.0,xiaomi,6.67,amoled,3.4,12.0,2.57,254.42,1500.0,750.0,5000.0,2.619047619047619,349.9,299.9,0.31544914510786626,1,-1,2.9657121972100695
2024.0,256.0,oppo,6.7,lcd,1.0,8.0,0.77,186.0,1280.0,720.0,5100.0,18.857142857142858,249.0,229.0,0.0035201642904162164,1,-1,2.1591130235855953
2024.0,128.0,shieldon,6.3,lcd,0.5,32.0,1.7,85.0,1080.0,2400.0,800.0,6.511627906976744,37.99,37.99,-0.8368402676692615,1,-1,3.9171511575987448
2024.0,128.0,samsung,2.64,lcd,2.8,8.0,2.57,254.42,2400.0,1080.0,5000.0,1.3888888888888888,199.0,179.0,-0.21645796040454157,1,-1,3.109623792204677
2024.0,128.0,google,6.1,amoled,3.1,8.0,0.9,194.0,1080.0,2400.0,5000.0,242.43902439024396,199.99,259.0,0.13550703910739087,1,-1,1.4482321731903005
2024.0,128.0,ulefone,6.56,lcd,4.3,6.0,0.86,192.0,1280.0,1080.0,5000.0,10.930232558139537,399.0,79.99,-0.652058642925497,1,-1,2.112440534910693
2022.0,128.0,blackview,6.5,amoled,2.0,8.0,0.9,184.0,1080.0,2400.0,5180.0,16.82926829268293,199.99,119.99,-0.47607614316953073,1,-1,1.685413830301856
2024.0,256.0,xiaomi,6.88,lcd,14.1,8.0,2.57,254.42,1080.0,2400.0,5160.0,60.238095238095234,169.9,149.99,-0.34408926835255604,1,0,1.1511311409188543
2024.0,256.0,xiaomi,6.67,lcd,3.0,8.0,2.57,254.42,1080.0,2400.0,5000.0,221.33333333333331,234.92,208.98,-0.08455907683744492,1,0,0.9697965108159604
2025.0,256.0,xiaomi,6.67,amoled,2.9,8.0,2.57,254.42,1080.0,2400.0,5500.0,2.0408163265306123,186.0,175.88,-0.23018459538550695,1,-1,1.303958867553509
2024.0,256.0,orico,6.67,amoled,3.1,8.0,1.1,53.0,1080.0,2400.0,5000.0,37.44186046511628,129.99,229.99,0.00787573115937642,1,-1,2.606600723209246
2024.0,512.0,doogee,6.78,lcd,2.5,12.0,1.58,383.0,1080.0,2400.0,8680.0,7.083333333333334,569.99,399.99,0.7558013551222329,1,-1,2.9104307515889323
2024.0,128.0,doogee,5.58,lcd,1.8,8.0,2.57,254.42,1440.0,720.0,6300.0,55.8974358974359,149.99,118.99,-0.4804757056634299,1,-1,1.9410120564934619
2024.0,128.0,mcmgc,5.0,lcd,1.2,1.0,2.57,254.42,1080.0,2400.0,3000.0,44.70588235294118,59.99,56.99,-0.7532485802851775,1,4,1.8553773320727502
2023.0,256.0,motorola,6.5,lcd,2.2,8.0,0.8,174.0,1080.0,2400.0,5000.0,281.55555555555554,199.99,174.0,-0.23845577287403733,1,-1,1.4019987675883117
2024.0,128.0,cubot,6.56,lcd,14.1,16.0,1.28,268.0,720.0,1612.0,5100.0,17.94871794871795,159.99,149.99,-0.34408926835255604,1,-1,1.5948001635479168
2024.0,128.0,apple,5.4,oled,3.1,8.0,2.57,254.42,1080.0,2400.0,5000.0,1874.2857142857144,499.99,259.0,0.13550703910739087,1,-1,3.146663034778166
2018.0,128.0,apple,6.1,xdr,3.2,6.0,2.57,254.42,1080.0,2400.0,2815.0,352.85714285714283,499.99,370.0,0.6238584759301972,1,-1,3.421709292286503
2024.0,256.0,xiaomi,6.67,amoled,2.2,8.0,2.57,254.42,2400.0,1080.0,5000.0,209.7674418604651,1299.0,193.34,-0.15336823424202764,1,-1,6.369726022759398
2024.0,64.0,fockety,1.8,lcd,0.0,32.0,2.57,254.42,1080.0,2400.0,800.0,4.35897435897436,54.98,20.68,-0.9129966944386558,1,1,3.9435303578630556
2024.0,256.0,ulefone,6.78,lcd,2.0,12.0,0.88,211.6,1080.0,2460.0,19.0,17.692307692307693,249.99,179.99,-0.21210239353558136,1,-1,2.452312511127515
2024.0,256.0,motorola,6.5,lcd,2.9,4.0,2.57,254.42,1080.0,2400.0,5000.0,193.02325581395348,199.0,199.0,-0.12846671052655845,1,0,1.2087442056764603
2024.0,64.0,akozon,5.0,lcd,1.4,1.0,2.57,254.42,1080.0,2400.0,3000.0,19.45945945945946,62.87,62.87,-0.7273791528210505,1,4,1.9788354686031029
2024.0,256.0,vivo,6.67,amoled,3.4,8.0,0.78,188.0,1080.0,2340.0,5000.0,29.285714285714285,199.99,299.0,0.3114895388633571,1,3,1.4198046600600995
2025.0,256.0,oscal,6.56,lcd,3.0,8.0,0.87,193.0,1080.0,2400.0,5000.0,5.9523809523809526,329.99,199.99,-0.12411114365759825,1,-1,1.5242272536437798
2024.0,256.0,honor,6.7,lcd,2.2,8.0,28.0,179.0,1080.0,2388.0,4500.0,114.04761904761904,299.0,199.4,-0.12670688552899875,1,-1,6.417342595374116
2024.0,512.0,honor,6.7,oled,3.0,12.0,2.57,254.42,1080.0,2400.0,5200.0,1.2,199.99,375.0,0.6458562883996929,1,-1,2.594575703637001
2024.0,512.0,xiaomi,6.67,amoled,0.0,12.0,2.57,254.42,1920.0,1080.0,5000.0,106.9047619047619,199.99,199.9,-0.12450710428204918,1,-1,2.924712098744119
2024.0,256.0,xiaomi,6.67,oled,3.3,8.0,0.89,204.8,1080.0,2400.0,5000.0,173.33333333333334,449.0,282.0,0.23669697646707147,1,3,1.398604149812019
2024.0,256.0,xiaomi,6.67,amoled,2.5,12.0,2.57,254.42,2560.0,1440.0,5000.0,122.72727272727272,199.99,469.0,1.0594151628262136,1,-1,2.946056848060122
2024.0,128.0,samsung,6.7,amoled,1.8,4.0,1.2,270.0,720.0,1600.0,3600.0,10.714285714285714,149.99,134.9,-0.4104786663854943,1,-1,1.694819728489077
2024.0,128.0,cubot,6.56,lcd,4.3,4.0,2.57,254.42,1080.0,2400.0,5100.0,10.526315789473683,199.99,79.99,-0.652058642925497,1,6,1.3825830323132653
2024.0,128.0,vivo,6.68,lcd,14.4,4.0,0.8,199.0,1080.0,2400.0,6000.0,23.72093023255814,89.99,139.0,-0.39244046016050776,1,2,1.72471453229015
2025.0,256.0,doogee,6.56,lcd,2.4,16.0,6.0,343.0,1920.0,1080.0,10400.0,13.77777777777778,329.99,319.99,0.4038363556103004,1,-1,2.7522057134941327
2024.0,128.0,samsung,6.5,superamoled,2.3,6.0,0.84,187.0,1080.0,2400.0,4500.0,1287.0454545454545,349.0,278.99,0.22345429336043504,1,-1,2.238956559103616
2025.0,128.0,oukitel,6.67,lcd,1.6,16.0,0.87,199.0,720.0,1600.0,5150.0,20.232558139534884,199.99,99.99,-0.564067393047514,1,-1,1.9300241774041298
2024.0,128.0,gegong,5.8,lcd,0.5,4.0,2.57,254.42,1920.0,1080.0,4000.0,7.6,36.99,36.99,-0.8412398301631606,1,-1,2.0766542508295043
2024.0,256.0,xiaomi,6.67,amoled,2.4,12.0,2.57,254.42,1080.0,2400.0,5100.0,592.2222222222222,199.99,286.83,0.2579468633126043,1,-1,1.3055892105407643
2024.0,512.0,xiaomi,6.67,amoled,2.9,12.0,6.0,520.0,1080.0,2400.0,5000.0,17.857142857142858,313.61,191.0,-0.1636632104777517,1,-1,4.02492630836894
2024.0,256.0,realme,6.67,amoled,2.4,8.0,2.57,254.42,1080.0,2400.0,5000.0,226.74418604651163,320.0,320.0,0.40388035123523935,1,0,0.9765021232010772
