ano,almacenamiento,marca,pantalla_in,pantalla_tipo,velocidad_cpu_ghz,ram,grosor,peso,ancho_px,alto_px,bateria,promedio_valoraciones,precio_anterior,precio_actual,z_score,anomaly,cluster,mahalanobis
2024.0,128.0,blackview,6.1,lcd,1.8,4.0,1.5,273.0,720.0,1560.0,5000.0,30.243902439024392,133.79,133.79,-0.4153621807537224,1,8,1.5880161023162174
2024.0,256.0,xiaomi,6.67,amoled,3.2,8.0,2.57,254.42,1080.0,2400.0,5100.0,136.8181818181818,499.99,279.95,0.22767787335457815,1,0,1.4672474182985222
2024.0,128.0,blackview,6.56,amoled,2.0,8.0,0.87,193.0,1080.0,2400.0,4480.0,91.8421052631579,199.99,159.99,-0.3000936434135645,1,2,1.3176613321208654
2024.0,256.0,oppo,6.67,amoled,3.1,8.0,2.57,254.42,1080.0,2280.0,5000.0,1.1904761904761905,349.0,249.0,0.09151141416839932,1,0,0.926880089054315
2024.0,256.0,oppo,6.7,amoled,2.6,8.0,2.57,254.42,1080.0,2400.0,5000.0,5.348837209302326,329.0,319.0,0.3994807887413402,1,0,1.0067637629446373
2024.0,128.0,xiaomi,6.88,lcd,16.4,6.0,2.57,254.42,1080.0,2400.0,5160.0,60.238095238095234,149.9,129.99,-0.4320805182305391,1,6,1.2654400866280933
2024.0,128.0,sorandy,5.45,lcd,1.2,1.0,2.57,254.42,1080.0,2400.0,2200.0,2.0,199.99,44.68,-0.8074071945850761,1,4,1.9023173708311054
2024.0,256.0,xiaomi,6.74,amoled,15.5,8.0,2.57,254.42,1080.0,2280.0,5160.0,20.0,139.0,127.9,-0.44127560384278836,1,0,1.1307189202091887
2024.0,256.0,xiaomi,6.67,amoled,2.5,8.0,2.57,254.42,1080.0,2400.0,5000.0,122.72727272727272,449.9,329.99,0.44783198054929196,1,0,1.1774842425629246
2024.0,256.0,xiaomi,6.67,amoled,3.1,8.0,0.8,190.0,1080.0,2400.0,5000.0,95.68181818181816,245.0,245.0,0.07391316419280271,1,3,1.2469731890136353
2024.0,256.0,huawei,6.7,amoled,3.1,8.0,0.84,199.0,1080.0,2400.0,5000.0,28.181818181818183,279.0,259.0,0.13550703910739087,1,3,1.1909809769664899
2024.0,128.0,cuifati,4.5,lcd,1.2,4.0,2.57,254.42,1080.0,2400.0,3000.0,20.571428571428573,54.14,54.14,-0.76578733339279,1,4,1.8092337370248326
2024.0,256.0,doogee,6.56,lcd,2.8,8.0,2.57,254.42,1080.0,2400.0,6300.0,12.5,179.99,179.99,-0.21210239353558136,1,0,1.1894978211542413
2024.0,256.0,samsung,6.5,superamoled,3.1,4.0,2.57,254.42,1080.0,2400.0,5000.0,35.0,199.99,255.44,0.11984459662910987,1,0,1.272420915546977
2024.0,256.0,samsung,6.67,amoled,1.0,8.0,2.57,254.42,1080.0,2340.0,5000.0,10.434782608695652,473.34,390.0,0.7118497258081803,1,0,1.237976872774266
2024.0,256.0,toptro,6.67,dlp,3.1,8.0,2.57,254.42,1080.0,2400.0,5000.0,374.6511627906977,247.14,237.14,0.039332602990755285,1,0,0.998145347178382
2024.0,256.0,oscal,6.75,lcd,1.0,16.0,0.87,195.0,1080.0,2400.0,5180.0,18.636363636363637,199.99,139.99,-0.38808489329154755,1,5,1.5803915867431044
2024.0,256.0,oppo,6.67,amoled,2.4,8.0,0.77,200.0,1080.0,2400.0,5000.0,24.35897435897436,199.99,238.99,0.04747179360446882,1,3,1.2810546441519481
2024.0,128.0,xiaomi,6.74,lcd,4.2,4.0,2.57,254.42,1080.0,2400.0,5000.0,111.02564102564102,87.0,78.9,-0.656854166043847,1,6,1.4438799460322445
2024.0,256.0,xiaomi,6.74,amoled,16.4,8.0,2.57,254.42,1080.0,2400.0,5160.0,20.0,140.01,129.9,-0.4324764788549901,1,0,1.2269864615851418
2024.0,256.0,oppo,6.72,amoled,2.2,8.0,0.82,192.0,1080.0,2400.0,5000.0,99.04761904761904,399.0,269.0,0.17950266404638243,1,3,1.3485111728436194
2024.0,128.0,elprico,5.0,lcd,1.2,8.0,2.57,254.42,1080.0,2400.0,2800.0,21.176470588235293,48.1,48.1,-0.7923606908559411,1,4,1.681135308284414
2024.0,128.0,xiaomi,6.88,lcd,18.0,6.0,2.57,254.42,1080.0,2400.0,5000.0,1.3333333333333333,131.96,108.85,-0.5250872693515674,1,6,1.314570007774018
2024.0,256.0,oppo,6.67,amoled,3.4,8.0,2.57,254.42,1080.0,2400.0,5000.0,2.291666666666667,199.99,299.0,0.3114895388633571,1,0,1.2092704899458109
2024.0,256.0,tcl,6.7,lcd,17.9,10.0,0.83,190.0,1080.0,2400.0,5010.0,13.947368421052632,149.99,109.99,-0.5200717681085223,1,3,1.47844439064099
